,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
81,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.4,0.48,0.12,0.3,0.5,0.1369305092201646,0.13693050922017067,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
82,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.4,0.48,0.12,0.9,0.85,0.1369305092201646,0.13693050922017067,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
83,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.4,0.48,0.12,0.89,0.2,0.13693050922017053,0.13693050922016475,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
84,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.4,0.48,0.12,0.2,0.9,0.1369305092201646,0.13693050922017067,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
85,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.9,0.08,0.020000000000000014,0.1,0.05,0.13693050922017053,0.13693050922016475,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
86,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.9,0.08,0.020000000000000014,0.3,0.5,0.13693050922017053,0.13693050922016475,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
87,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.9,0.08,0.020000000000000014,0.9,0.85,0.13693050922017053,0.13693050922016475,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
88,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.9,0.08,0.020000000000000014,0.89,0.2,0.13693050922017053,0.13693050922016475,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
89,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.9,0.08,0.020000000000000014,0.2,0.9,0.13693050922017053,0.13693050922016475,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
90,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.05,0.1,0.85,0.05,0.1,0.225708228267782,0.6881290614248722,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
91,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.05,0.1,0.85,0.5,0.3,0.4218870193886521,0.4919502703040022,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
92,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.05,0.1,0.85,0.85,0.9,0.31877427566161565,0.5950630140310385,0.08616271030734578,1.0,1.0,1.841344746068544,500000,False,0.0
93,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.05,0.1,0.85,0.2,0.89,0.14941667404934308,0.7644206156433112,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
94,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.05,0.1,0.85,0.9,0.2,0.6051306757500013,0.3087066139426529,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
95,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.48,0.4,0.12,0.05,0.1,0.3605807344864639,0.5532565552061904,0.08616271030734582,1.0,1.0,1.841344746068542,500000,False,0.0
96,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.48,0.4,0.12,0.5,0.3,0.5853688360083013,0.3284684536843529,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
97,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.48,0.4,0.12,0.85,0.9,0.4810030063502779,0.4328342833423762,0.08616271030734579,1.0,1.0,1.8413447460685437,500000,False,0.0
98,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.48,0.4,0.12,0.2,0.89,0.23525668354898144,0.6785806061436728,0.08616271030734579,1.0,1.0,1.8413447460685437,500000,False,0.0
99,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.48,0.4,0.12,0.9,0.2,0.7218472226694541,0.19199006702320004,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
100,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.020000000000000014,0.05,0.1,0.10436391792076882,0.8094733717718854,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
101,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.020000000000000014,0.5,0.3,0.17101406984892548,0.7428232198437287,0.08616271030734579,1.0,1.0,1.8413447460685437,500000,False,0.0
102,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.020000000000000014,0.85,0.9,0.1312583426728004,0.7825789470198539,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
103,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.020000000000000014,0.2,0.89,0.08666143288445784,0.8271758568081963,0.08616271030734578,1.0,1.0,1.841344746068544,500000,False,0.0
104,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.020000000000000014,0.9,0.2,0.2917696128965855,0.6220676767960688,0.08616271030734582,1.0,1.0,1.841344746068542,500000,False,0.0
105,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.1,0.05,0.6881290614248722,0.225708228267782,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
106,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.3,0.5,0.4919502703040022,0.4218870193886521,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
